ID,title,subtitle,tags,Temperature,Conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio(wt),crystallinity,Tg,mp,reference,smiles1,type1,Mw1,smiles2,type2,Mw2,smiles3,type3,Mw3,smiles4,type4,Mw4,smiles5,type5,Mw5,smiles6,type6,Mw6
2386.0,lit_tr2386,,1.0,50.0,3.35104e-09,s3-01,PEO5E+6,,,,,,20/80,,,,,-53.5,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2387.0,lit_tr2387,,1.0,50.0,4.2257e-08,s3-01,PEO5E+6,,,,,,40/60,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2388.0,lit_tr2388,,1.0,50.0,1.46375e-07,s3-01,PEO5E+6,,,,,,50/50,,,,,-53.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2389.0,lit_tr2389,,1.0,50.0,1.05095e-08,s3-01,PEO5E+6,,,,,,60/40,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2390.0,lit_tr2390,,1.0,50.0,6.71952e-09,s3-01,PEO5E+6,,,,,,80/20,,,,,-48.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2391.0,lit_tr2391,,1.0,40.0,1.5691e-10,s3-01,PEO5E+6,,,,,,10/90,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2392.0,lit_tr2392,,1.0,40.0,1.4925e-09,s3-01,PEO5E+6,,,,,,20/80,,,,,-53.5,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2393.0,lit_tr2393,,1.0,40.0,1.41963e-08,s3-01,PEO5E+6,,,,,,40/60,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2394.0,lit_tr2394,,1.0,40.0,4.71968e-08,s3-01,PEO5E+6,,,,,,50/50,,,,,-53.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2395.0,lit_tr2395,,1.0,40.0,2.22754e-09,s3-01,PEO5E+6,,,,,,60/40,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2396.0,lit_tr2396,,1.0,40.0,7.04411e-10,s3-01,PEO5E+6,,,,,,80/20,,,,,-48.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2397.0,lit_tr2397,,1.0,30.0,9.51176e-11,s3-01,PEO5E+6,,,,,,10/90,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2398.0,lit_tr2398,,1.0,30.0,3.00788e-10,s3-01,PEO5E+6,,,,,,20/80,,,,,-53.5,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2399.0,lit_tr2399,,1.0,30.0,4.96195e-09,s3-01,PEO5E+6,,,,,,40/60,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2400.0,lit_tr2400,,1.0,30.0,1.73432e-08,s3-01,PEO5E+6,,,,,,50/50,,,,,-53.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2401.0,lit_tr2401,,1.0,30.0,5.21664e-10,s3-01,PEO5E+6,,,,,,60/40,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2402.0,lit_tr2402,,1.0,30.0,1.73432e-10,s3-01,PEO5E+6,,,,,,80/20,,,,,-48.8,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2403.0,lit_tr2403,,1.0,70.0,3.64791e-06,s3-01,PEO5E+6,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2404.0,lit_tr2404,,1.0,190.0,3.18897e-05,s3-01,PEO5E+6,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2405.0,lit_tr2405,,1.0,170.0,2.47834e-05,s3-01,PEO5E+6,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2406.0,lit_tr2406,,1.0,150.0,2.2406e-05,s3-01,PEO5E+6,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2407.0,lit_tr2407,,1.0,130.0,1.42326e-05,s3-01,PEO5E+6,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2408.0,lit_tr2408,,1.0,110.0,1e-05,s3-01,PEO5E+6,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2409.0,lit_tr2409,,1.0,90.0,5.19192e-06,s3-01,PEO5E+6,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2410.0,lit_tr2410,,1.0,190.0,0.0013,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2411.0,lit_tr2411,,1.0,170.0,0.000962399,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2412.0,lit_tr2412,,1.0,150.0,0.000773656,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2413.0,lit_tr2413,,1.0,130.0,0.000588898,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2414.0,lit_tr2414,,1.0,110.0,0.000274293,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2415.0,lit_tr2415,,1.0,90.0,9.99385e-05,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2416.0,lit_tr2416,,1.0,80.0,6.82058e-05,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2417.0,lit_tr2417,,1.0,70.0,3.54324e-05,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2418.0,lit_tr2418,,1.0,60.0,6.96424e-07,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2419.0,lit_tr2419,,1.0,50.0,9.5008e-08,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2420.0,lit_tr2420,,1.0,40.0,3.96764e-08,s3-5,PEO5E+6,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_PEO5E+6,Polymer Electrolyte,5226073.949215684,,,,,,,,,,,,
2421.0,lit_tr2421,,1.0,190.0,1.95734e-05,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2422.0,lit_tr2422,,1.0,170.0,1.95734e-05,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2423.0,lit_tr2423,,1.0,150.0,1.87382e-05,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2424.0,lit_tr2424,,1.0,130.0,1.87382e-05,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2425.0,lit_tr2425,,1.0,110.0,1.50671e-05,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2426.0,lit_tr2426,,1.0,90.0,1.32194e-05,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2427.0,lit_tr2427,,1.0,80.0,1.21153e-05,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2428.0,lit_tr2428,,1.0,70.0,9.74173e-06,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2429.0,lit_tr2429,,1.0,60.0,8.54708e-06,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2430.0,lit_tr2430,,1.0,50.0,7.17895e-06,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2431.0,lit_tr2431,,1.0,40.0,5.29036e-06,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2432.0,lit_tr2432,,1.0,35.0,1.56021e-06,s3-01,s3-3,,,,,,50/50,,,,,,,10.1149/1.2116687,Fc4c(F)c(F)c(S[B-](Sc1c(F)c(F)c(F)c(F)c1F)(Sc2c(F)c(F)c(F)c(F)c2F)Sc3c(F)c(F)c(F)c(F)c3F)c(F)c4F,Li Salt,814.2450000000002,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2433.0,lit_tr2433,,1.0,190.0,0.00322,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2434.0,lit_tr2434,,1.0,170.0,0.00336,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2435.0,lit_tr2435,,1.0,150.0,0.0027,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2436.0,lit_tr2436,,1.0,130.0,0.00217,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2437.0,lit_tr2437,,1.0,110.0,0.00183,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2438.0,lit_tr2438,,1.0,90.0,0.00153,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2439.0,lit_tr2439,,1.0,80.0,0.000991316,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2440.0,lit_tr2440,,1.0,70.0,0.000613591,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2441.0,lit_tr2441,,1.0,60.0,0.000515372,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2442.0,lit_tr2442,,1.0,50.0,0.000305385,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2443.0,lit_tr2443,,1.0,40.0,0.000173235,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
2444.0,lit_tr2444,,1.0,30.0,4.25391e-06,s3-5,s3-3,,,,,0.05,,,,,,,,10.1149/1.2116687,C(F)(F)(F)S(=O)(=O)[O-],Li Salt,156.0,polymer_s3-3,Polymer,1045.1503312324,,,,,,,,,,,,
8776.0,lit_tr9738,,1.0,20.0,0.0003,20190326_10_PVC,PC,LiClO4,,,,,15/80/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,,,,
8777.0,lit_tr9739,,1.0,20.0,0.0012,20190326_10_PVC,PC,EC,LiClO4,,,,15/40/40/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=C1OCCO1,Solvent,88.062,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8778.0,lit_tr9740,,1.0,20.0,0.0011,20190326_10_PVC,PC,LiTFSI,,,,,10/80/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,Li Salt,287.088,,,,,,,,,
8779.0,lit_tr9741,,1.0,39.80885,0.00195,20190326_10_PVC,PC,EC,LiClO4,,,,15/40/40/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=C1OCCO1,Solvent,88.062,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8780.0,lit_tr9742,,1.0,29.5636,0.00151,20190326_10_PVC,PC,EC,LiClO4,,,,15/40/40/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=C1OCCO1,Solvent,88.062,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8781.0,lit_tr9743,,1.0,10.0538,0.000713584,20190326_10_PVC,PC,EC,LiClO4,,,,15/40/40/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=C1OCCO1,Solvent,88.062,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8782.0,lit_tr9744,,1.0,-0.08143,0.000533496,20190326_10_PVC,PC,EC,LiClO4,,,,15/40/40/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=C1OCCO1,Solvent,88.062,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
8783.0,lit_tr9745,,1.0,-10.22943,0.000295648,20190326_10_PVC,PC,EC,LiClO4,,,,15/40/40/5,,,,,,,10.1149/1.2221654 ,polymer_20190326_10_PVC,Polymer,64007.97783999999,CC1COC(=O)O1,Solvent,102.08899999999998,O=C1OCCO1,Solvent,88.062,O=Cl(=O)([O-])=O,Li Salt,106.39,,,,,,
5968.0,lit_tr6930,,1.0,80.17133,0.000886441,20190319_6_PEO,LiDFOB,24s,,,,,10/1/9,,,,,,,10.1149/2.0221714jes,polymer_20190319_6_PEO,Polymer Electrolyte,313913.434288216,F[B-](OC1=O)(F)OC1=O,Li Salt,143.767,N#CCCC#N,Plasticizer,80.09,,,,,,,,,
5969.0,lit_tr6931,,1.0,69.9923,0.000672535,20190319_6_PEO,LiDFOB,24s,,,,,10/1/9,,,,,,,10.1149/2.0221714jes,polymer_20190319_6_PEO,Polymer Electrolyte,313913.434288216,F[B-](OC1=O)(F)OC1=O,Li Salt,143.767,N#CCCC#N,Plasticizer,80.09,,,,,,,,,
5970.0,lit_tr6932,,1.0,60.38335,0.000568566,20190319_6_PEO,LiDFOB,24s,,,,,10/1/9,,,,,,,10.1149/2.0221714jes,polymer_20190319_6_PEO,Polymer Electrolyte,313913.434288216,F[B-](OC1=O)(F)OC1=O,Li Salt,143.767,N#CCCC#N,Plasticizer,80.09,,,,,,,,,
5971.0,lit_tr6933,,1.0,50.29099,0.000426564,20190319_6_PEO,LiDFOB,24s,,,,,10/1/9,,,,,,,10.1149/2.0221714jes,polymer_20190319_6_PEO,Polymer Electrolyte,313913.434288216,F[B-](OC1=O)(F)OC1=O,Li Salt,143.767,N#CCCC#N,Plasticizer,80.09,,,,,,,,,
5972.0,lit_tr6934,,1.0,40.31931,0.000304871,20190319_6_PEO,LiDFOB,24s,,,,,10/1/9,,,,,,,10.1149/2.0221714jes,polymer_20190319_6_PEO,Polymer Electrolyte,313913.434288216,F[B-](OC1=O)(F)OC1=O,Li Salt,143.767,N#CCCC#N,Plasticizer,80.09,,,,,,,,,
5973.0,lit_tr6935,,1.0,30.28008,0.000221173,20190319_6_PEO,LiDFOB,24s,,,,,10/1/9,,,,,,,10.1149/2.0221714jes,polymer_20190319_6_PEO,Polymer Electrolyte,313913.434288216,F[B-](OC1=O)(F)OC1=O,Li Salt,143.767,N#CCCC#N,Plasticizer,80.09,,,,,,,,,
7272.0,lit_tr8234,,1.0,110.34716,0.02269,20190325_7_peo,LiClO4,20190325_7_il,,,,,32/8/50,,,,,,,10.1149/2.0311614jes ,polymer_20190325_7_peo,Polymer Electrolyte,1046393.461582324,O=Cl(=O)([O-])=O,Li Salt,106.39,polymer_20190325_7_il,Ionic Liquid,408.061218376,,,,,,,,,
